,Coords,distance of sample from original dd,distance of sample from original ev,error,mean distance from mean_dd,mean distance from mean_ev,mean distance from original dd,mean distance from original ev,mean triangle count,original dd distance from mean,original dd vec,original ev distance from mean,original ev vec,original triangles,sample distances from mean dd vec,sample distances from mean ev vec,sample triangle counts,stdev distance from mean_dd,stdev distance from mean_ev,stdev distance from original dd,stdev distance from original ev,stdev triangle count,vector mean of deg dist,vector mean of eigenvalues,vector stdev of deg dist,vector stdev of eigenvalues
977,"(0.12972938224103697, 0.07497060720146077, 7)","[[3987.10496476 4005.30198612 3970.73595194 4001.5424526  4001.13683845
  3977.05971793 3985.7543828  3970.67047235 3978.57813798 3989.53932178
  3964.86292323 3985.84344901 3997.80239632 4029.17783177 3976.65110363
  3982.27372239 3988.98433188 3990.77561384 3960.44694447 3964.8863792
  3988.15496188 3971.53748566 3985.98695432 3986.62840004 3990.65708875
  3968.39161374 3993.57183484 3989.37037639 3987.48717866 3975.12892873]]","[[221.45034664 220.31950019 220.53648785 219.84230961 220.30116143
  219.12725915 219.79228943 219.48734422 220.6967611  220.0221587
  220.39124067 220.44795693 220.47186719 221.30281213 220.59155615
  219.9809901  219.01713199 219.73070983 218.61667324 220.40810137
  219.40404042 220.13045603 221.28834371 219.51182433 220.19531006
  219.23237252 220.07355875 220.94677579 219.59402675 219.26889394]]",3990.754693332912,40.22429143845601,1.8663092377078991,3984.868124848198,220.07267534032326,904369.4666666667,3984.6824493580693,[[  0   0   0 ... 697 712 744]],220.06544512131953,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[49.37025645 32.24317327 56.80571176 33.75236617 37.76006121 34.67596029
  28.48664404 42.68046652 37.41865251 30.19529029 54.56881486 34.82942562
  45.0772177  56.40882516 46.94133455 41.7535095  34.98602896 38.7189302
  43.55252257 34.54883822 52.28915333 35.10872003 34.86386222 34.88489008
  42.12863898 37.63627092 38.70859795 43.84467534 38.59562439 33.89428008]]","[[2.37053577 1.32216985 2.09865699 1.651038   1.70268177 2.11862571
  1.57526343 1.88144064 1.57400329 1.31235357 1.99754312 1.47910472
  2.04647196 1.8761261  1.81953181 2.49835432 2.25608289 1.76634414
  2.51649234 1.74608888 3.23488957 1.28787057 2.14013251 1.72481237
  1.37465665 1.4954614  1.67709634 1.99926336 1.60898333 1.83720173]]","[[896701. 899395. 888156. 910020. 914941. 900991. 914008. 919730. 901721.
  905314. 894631. 895238. 920301. 900211. 915368. 914724. 909255. 892619.
  914366. 906828. 924949. 899355. 893770. 900049. 907366. 905344. 892075.
  890247. 897364. 906047.]]",7.508938410450084,0.41718185123711093,13.950898494536817,0.6890978631047552,9619.086525352717,"[[131.33333333 135.         136.23333333 ... 268.53333333 276.83333333
  290.4       ]]","[[-23.87831197 -23.64332843 -23.42462844 ...  26.98143034  27.74936174
  174.98688471]]","[[ 4.18197189  2.89827535  2.37603778 ...  7.51324756  9.67499641
  14.736802  ]]",[[0.14063984 0.113579   0.08881576 ... 0.48243621 0.8105668  0.61869471]]
978,"(0.12972938224103697, 0.07497060720146077, 8)","[[3953.92437965 3955.82128009 3958.01440119 3975.75074671 3973.06909077
  3971.16582379 3954.32826154 3946.0463758  3967.49870825 3958.67427304
  3970.90166083 3959.6014951  3954.92427235 3973.07135602 3964.39881949
  3953.48808016 3961.73573071 3959.08878405 3950.75967378 3966.31390588
  3961.75466176 3964.19222541 3957.06608487 3979.31024174 3975.01069181
  3955.16523043 3955.39226879 3949.0426688  3960.2765055  3964.05070603]]","[[219.82897818 219.09681839 220.77038543 220.85971082 220.09964193
  219.99140822 220.59156861 220.12786031 220.87974346 220.52483457
  219.91898305 220.70860241 220.51855515 220.59011264 219.93464704
  219.78869997 220.69165328 219.47218104 219.83284415 220.92197141
  221.79112285 220.1204575  220.58245521 220.80771781 220.70367667
  220.20867936 221.51326374 220.20700285 221.47394331 219.81888454]]",3967.5625901716685,42.28372036439411,1.69066364458341,3961.6612801448528,220.41254679624686,936006.4333333333,3961.435831446303,[[  0   0   0 ... 697 712 744]],220.40657944593192,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[39.33929333 27.88273062 39.24597644 47.324201   41.97276895 55.52338847
  33.05218097 56.50056047 54.81040047 45.46038569 36.39020015 38.60198613
  43.10042537 45.71484077 45.96426148 39.26465756 38.45230812 48.50202745
  63.68552949 53.56223794 43.48923238 39.10473117 37.16333318 32.78993748
  42.55639396 35.52060435 41.05987498 41.72984543 32.31996287 28.42733426]]","[[2.16814841 2.10003039 1.5161299  1.51132174 1.41282924 1.64035541
  1.23173683 1.78593161 1.69236404 1.68595244 1.4937406  1.29935762
  1.41864373 1.36149205 1.93595684 2.43435859 1.45017217 2.11507959
  1.31633376 1.47878303 2.71341239 1.59013521 1.36907567 1.3446191
  1.9518907  1.50985645 2.07820418 1.74503645 1.86062742 1.50833376]]","[[931057. 933634. 943723. 939041. 942458. 927666. 932653. 929266. 939420.
  947310. 927618. 929358. 931364. 936015. 948906. 943217. 933246. 939485.
  942947. 938443. 918525. 944950. 938841. 934710. 950527. 929191. 927449.
  924118. 939854. 935201.]]",8.305038158394558,0.35419437299112577,8.404447298187797,0.5943694651850757,7565.5443720564845,"[[133.46666667 136.23333333 138.63333333 ... 279.93333333 288.73333333
  303.53333333]]","[[-23.96403087 -23.71412995 -23.56864456 ...  26.9624119   27.73600501
  177.06923512]]","[[ 3.68540666  3.24225573  2.19823161 ... 11.22477419 13.16291086
  17.96057411]]",[[0.16673997 0.12176768 0.11590655 ... 0.43103019 0.69990632 0.47229425]]
979,"(0.12972938224103697, 0.07497060720146077, 9)","[[3939.74872295 3946.28711576 3939.91573514 3954.32927309 3928.99758208
  3933.2470047  3941.27187593 3949.25765176 3920.27397002 3924.62227482
  3945.75898909 3937.18960681 3938.61041485 3946.29269061 3965.1257231
  3964.26941567 3941.10187638 3956.15368761 3931.14995898 3945.62086369
  3960.98346374 3959.08423755 3953.84774618 3956.89752205 3934.41939808
  3947.16480527 3932.75272551 3937.86795106 3921.21562784 3938.50072997]]","[[220.46211042 220.63759077 220.44590704 220.39120168 220.74815236
  220.57469154 221.20080442 220.53132716 220.16252525 220.53417891
  221.52914772 219.74676557 219.97773973 220.7942282  221.43136159
  221.23507055 219.07032221 220.72869431 220.61206641 220.30704395
  219.71923547 220.50352966 220.27980058 221.3389532  219.96648398
  220.57177904 219.97086571 220.72506653 220.01163859 221.11637457]]",3948.998484763116,42.861442738465165,1.6789224729614363,3943.0652880104562,220.51082190370724,966903.4666666667,3942.837385267958,[[  0   0   0 ... 697 712 744]],220.50484347224088,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[35.25781237 37.41185195 31.87444117 31.52216152 47.96714153 51.07556493
  43.88370996 42.85611586 55.75224958 43.31874113 35.67977952 40.14199796
  43.33797411 32.81432614 37.31550169 82.19355206 32.85696273 40.61830458
  39.09535352 52.96583805 55.60977132 46.9039444  37.086116   45.99688395
  38.98606589 30.71123573 52.50377764 38.94414804 36.28011393 44.88184488]]","[[1.44210021 1.6311319  1.36343832 1.44771399 1.67438372 1.71109214
  1.70195114 1.85388714 1.33546412 1.67837486 2.42190344 1.59257594
  2.02238651 1.51656156 1.81841549 1.85239966 2.52151808 1.61060945
  1.32301934 1.29238069 2.47864885 1.4140421  1.73284149 1.73961343
  1.44977994 1.29674582 2.11258142 1.39360583 1.43343542 1.5050722 ]]","[[962429. 954271. 971807. 967249. 956124. 955978. 958460. 982203. 969085.
  975271. 950335. 967120. 985389. 962515. 957647. 957914. 960921. 975780.
  960158. 965495. 984827. 966383. 970332. 970958. 968564. 971987. 987135.
  965191. 964352. 961224.]]",10.161203654617161,0.3356796765808986,11.96388260624901,0.5430281617601364,9332.552293748777,"[[134.6        137.4        139.06666667 ... 287.6        300.06666667
  315.36666667]]","[[-24.05973796 -23.84780355 -23.66434887 ...  27.14254584  27.729825
  179.01726188]]","[[ 3.79121792  3.0724583   2.78008793 ...  9.35093578 11.02703748
  18.49771758]]",[[0.1168566  0.10999583 0.1063753  ... 0.42016179 0.51305065 0.54035303]]
980,"(0.12972938224103697, 0.0856806939445266, 0)","[[4110.25011404 4116.70329268 4101.16763861 4090.28752046 4120.57665867
  4114.40736923 4124.66725931 4118.73767069 4125.27574836 4119.73906941
  4118.69833807 4115.96185599 4124.32273228 4120.11771676 4113.56147395
  4119.7354284  4108.23782174 4121.4487744  4126.3460834  4112.34337088
  4106.03701883 4111.29906477 4105.94252273 4130.35083256 4123.37701405
  4106.92829253 4120.72153876 4129.60603448 4120.36042113 4130.16464563]]","[[211.50862039 211.9507884  211.84980175 210.65530457 212.47288342
  212.29682613 213.65086537 213.4968703  213.6521756  213.36950862
  212.93008497 212.21936006 212.88351373 213.16085828 210.91212574
  212.56539815 210.78469182 211.49178178 213.63786457 210.77591471
  212.77920494 211.6840713  211.5961805  213.02828686 210.98918782
  211.9887599  211.49243107 213.44086885 211.26015402 212.90010204]]",4122.3169079864,23.33875990279897,2.1304518611244774,4116.912444094086,212.24748285541565,811983.0666666667,4116.849702543601,[[  0   0   0 ... 697 712 744]],212.23858399739171,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[29.15944673 19.93338907 25.82518151 40.55621613 26.15352111 21.35587351
  15.96892816 19.52451451 21.66579485 17.90549264 21.01761166 24.92802974
  20.28480548 14.99355417 20.81521879 26.22733943 18.98789088 14.11169728
  33.09491401 15.59722197 20.08000664 31.48449354 31.69237553 25.86774053
  16.14744562 44.53994462 21.52533391 25.84582494 14.85283362 20.02015651]]","[[2.28381126 1.57980306 1.65423641 2.80581865 1.98801249 1.5239655
  2.66306068 2.31984831 2.56938615 2.36061606 1.72706919 1.61751278
  1.60945335 2.15305855 2.78864575 1.69077938 2.56734113 1.77304195
  2.55246034 2.73791642 1.96222143 1.86343183 2.0289477  2.11097356
  2.32818549 2.35746402 2.06881761 2.02635115 2.03112141 2.17020423]]","[[823985. 818725. 816915. 826417. 803472. 807272. 811972. 815206. 804361.
  812878. 816550. 803841. 808683. 811766. 817670. 804438. 815321. 812994.
  819679. 812759. 809640. 801593. 823331. 804977. 811194. 795640. 809319.
  810814. 813952. 814128.]]",7.231571027988055,0.3820974918303754,8.96628852574559,0.9525662096473274,6883.296554865425,"[[126.76666667 130.23333333 132.03333333 ... 201.56666667 203.43333333
  206.23333333]]","[[-23.11023518 -22.91419986 -22.74624638 ...  30.07901911  31.24157656
  167.39242545]]",[[3.30336529 2.70411209 1.99137027 ... 2.97414787 3.37326087 4.3025832 ]],[[0.10945324 0.10508385 0.09411249 ... 0.76706473 0.93213574 0.45809978]]
981,"(0.12972938224103697, 0.0856806939445266, 1)","[[4106.3816189  4109.07410495 4105.10024238 4099.14478886 4099.09453416
  4104.2663169  4124.42893017 4096.84317493 4112.04426046 4106.78341284
  4110.71502296 4109.62893702 4109.7199418  4114.87253752 4121.55553159
  4089.64643949 4124.22016871 4111.74366905 4092.65073027 4110.48756232
  4112.46325212 4109.49120938 4097.02648271 4110.07810145 4102.05948275
  4100.53923283 4116.8555962  4086.62305578 4113.69420351 4106.52407761]]","[[213.02916432 212.75521295 211.94696417 212.41888497 212.76104438
  211.39414775 213.32594039 212.94150108 214.53229372 212.64595682
  211.5256234  211.59951817 213.092674   212.98413426 213.60010065
  211.87981571 212.93631229 211.87722453 211.49098142 210.34487961
  214.62918373 212.82441417 212.01064827 212.22942699 211.88108126
  213.29121172 212.928015   210.60166073 211.17507237 213.36307845]]",4112.512694038645,29.646654704195466,2.2023362182005792,4107.1252206538575,212.4672055748409,836427.5,4107.021130265151,[[  0   0   0 ... 697 712 744]],212.45727613936143,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[29.7349028  25.36331559 38.73281698 31.52825893 24.69610856 43.81739888
  27.73020816 24.58789223 19.50464332 42.25120643 48.71718839 31.75895324
  36.15841688 25.51923022 26.87807864 42.1350738  28.49615959 17.18035053
  23.66920174 29.4193436  38.75002509 29.47820287 24.8159447  20.31168246
  26.99316786 24.21220996 22.93827466 30.23074226 21.04672052 32.74392225]]","[[1.68122643 1.48276464 1.90407265 1.67809731 1.88953215 2.74325037
  1.85172177 1.62583929 3.29597154 1.88079512 2.55476395 2.48559667
  2.20059194 2.12385778 2.34091665 1.97919563 1.73238053 1.99672495
  3.04232111 3.64432581 3.3751147  1.26990813 1.73331398 2.00404072
  2.0907735  2.47510017 1.61145113 3.0763607  2.38255407 1.91752317]]","[[843005. 842464. 822986. 847336. 827936. 823160. 835000. 837875. 832269.
  826188. 849605. 848513. 828355. 834634. 830855. 840023. 837041. 840696.
  840203. 830737. 835283. 835748. 844726. 832254. 843445. 834302. 835915.
  840899. 837435. 833937.]]",7.666686838030282,0.5900155802832495,9.093323686233365,0.9895165375782913,6880.821146491166,"[[128.83333333 131.63333333 133.36666667 ... 207.33333333 211.56666667
  228.63333333]]","[[-23.31094172 -23.05622455 -22.89166825 ...  30.13235236  31.3325003
  169.14916134]]","[[ 3.8042374   3.61001693  2.88077922 ...  3.01477841  7.48635796
  15.84399641]]",[[0.14766408 0.10332762 0.10148513 ... 0.71519111 1.10950754 0.45183856]]
982,"(0.12972938224103697, 0.0856806939445266, 2)","[[4093.87005167 4101.47363761 4091.49948063 4097.73766852 4078.79492007
  4092.46869261 4096.69720629 4083.32315645 4095.73607548 4107.88875215
  4085.11150399 4089.97066004 4083.62461546 4117.4895264  4104.32552315
  4106.27617191 4073.9040244  4076.46955097 4104.55576159 4084.47475203
  4101.61748582 4098.73273098 4096.65570923 4099.47923522 4106.63877155
  4101.34392608 4086.0934889  4081.30224316 4099.0762374  4095.63792345]]","[[212.63228311 213.23910272 213.3291863  213.53245689 214.21300082
  213.82925223 213.05957928 212.07151774 213.74718089 213.64689039
  212.88184732 213.23312198 212.54577932 213.04264846 212.71003232
  212.84536404 212.05348898 212.47076433 213.66873066 212.81337007
  213.42310484 213.05335474 212.95796283 213.38241739 212.25586183
  213.70701332 210.88699196 212.43198621 212.7776018  212.40794931]]",4099.788609187737,35.580341667547565,1.9472883886741912,4094.408982773618,212.96166140300463,863606.7666666667,4094.254204505518,[[  0   0   0 ... 697 712 744]],212.95339610912052,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[32.41025215 42.68517828 31.43391657 33.02662226 37.88787552 36.10758615
  35.45548069 33.29901567 29.15975156 35.23101538 40.67133853 32.62449659
  33.53840253 56.03354154 33.85101344 28.00162694 33.81948814 59.61284351
  28.30355298 26.78353557 26.22259416 40.93683481 67.31684617 28.69653483
  26.60747598 20.27866969 22.34780626 44.74696762 29.48261258 40.83737395]]","[[1.71199884 2.44102564 1.60005971 1.80714625 2.36510711 2.35045958
  1.55161791 2.23924569 1.68172505 1.89687852 1.75423844 1.54577799
  1.88510707 2.35773044 1.72120175 1.5551005  2.04956992 1.57651468
  1.89156487 1.64573426 1.83369014 1.54462283 1.53685977 1.94499779
  2.130261   2.20910222 3.44386187 2.28892423 1.54540422 2.31312335]]","[[872168. 879953. 865779. 852767. 850646. 854409. 861773. 866107. 859247.
  867713. 872533. 864794. 868312. 847519. 853234. 862575. 868400. 868309.
  854964. 866960. 868626. 870450. 863365. 860364. 870752. 859253. 868481.
  851712. 857970. 879068.]]",10.286634161674781,0.4085075676494566,10.215108876904663,0.6621913480905327,8064.692532611243,"[[127.96666667 133.         134.8        ... 218.1        226.83333333
  248.7       ]]","[[-23.36729774 -23.16327875 -22.98520878 ...  30.12125113  31.26334146
  171.05885966]]","[[ 5.46188816  3.07679487  2.57423128 ...  6.80367548 10.43099015
  21.12052714]]",[[0.16066494 0.12981768 0.10984449 ... 0.59293205 0.77467113 0.50749984]]
983,"(0.12972938224103697, 0.0856806939445266, 3)","[[4091.54469608 4086.54156959 4085.61672211 4083.01334801 4092.12096595
  4074.5804692  4075.28673838 4079.91127355 4077.23165886 4070.86477299
  4056.45830744 4065.53071566 4080.56613719 4073.44252445 4067.08618055
  4077.61842256 4079.82891798 4049.45798842 4070.64859697 4074.43370298
  4057.10241429 4069.50979849 4060.69082793 4072.74698453 4075.33605976
  4079.42520461 4084.1016148  4084.50731423 4091.17758109 4075.21385942]]","[[212.50877421 212.68294165 213.28230574 214.06044134 213.93458762
  212.06776568 212.45459652 213.61095534 213.4073143  212.42764291
  212.41701904 213.54803809 214.19448139 212.76635793 213.96041476
  212.87537075 214.18491296 211.37826082 211.92962255 212.93598416
  212.25975106 213.65251549 214.30300316 213.06001935 212.72315961
  212.77023726 214.3664238  214.2364178  213.79235646 213.04336084]]",4080.8142264711996,34.41160541769068,2.0171161198341907,4075.3865122688335,213.16116775275427,886656.2666666667,4075.2436434320507,[[  0   0   0 ... 697 712 744]],213.15252200337414,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[51.90844504 30.76393993 28.53687673 29.2076474  35.38201049 24.55375056
  45.84779166 24.26698718 20.49764214 32.43588548 63.8405827  34.46573177
  21.00523744 23.48375325 31.2124975  38.90355596 36.76257155 36.85222743
  24.64318702 31.72412331 40.29334105 39.13847212 31.67470074 35.41496859
  34.13434243 27.82480907 37.45334876 49.30267065 37.92299215 32.89407241]]","[[2.08145769 2.31680239 1.34769723 2.0471369  1.95288166 2.4760281
  1.93465157 1.60759786 1.5887201  2.13726045 1.72563823 1.56237452
  1.9267496  1.41117797 1.82754089 2.19148475 2.16556004 3.91009605
  2.5034503  1.99936419 2.19581041 1.59830365 2.18788053 1.57582873
  2.06911361 1.42714103 2.34475543 2.77645489 1.77558883 1.84893599]]","[[897350. 882488. 887285. 891130. 892642. 890139. 883275. 889614. 885898.
  899538. 886214. 884077. 890177. 887261. 885072. 875307. 872892. 886724.
  891031. 894866. 899041. 881409. 880579. 894299. 879827. 888126. 896321.
  867321. 882962. 876823.]]",9.263984702986155,0.4918806207353065,10.271754991471648,0.7905078538594552,7563.896204705322,"[[128.76666667 133.03333333 135.5        ... 232.1        240.26666667
  255.33333333]]","[[-23.49801594 -23.28990246 -23.11304205 ...  30.21972362  31.31512656
  172.66844267]]","[[ 5.02449555  3.2810906   2.81365717 ...  8.87449529 12.4711222
  13.9483173 ]]",[[0.1163202  0.07863883 0.08977552 ... 0.62960098 1.01020333 0.48159704]]
984,"(0.12972938224103697, 0.0856806939445266, 4)","[[4052.80520134 4054.48295101 4078.85768322 4055.75073199 4056.21843593
  4048.9504813  4053.57644556 4031.48086936 4052.55795764 4052.58386711
  4073.40741886 4063.0877421  4062.21959032 4049.49379553 4057.37156297
  4072.00343811 4070.81981915 4058.59187404 4061.47608635 4072.03020617
  4067.99582104 4048.60642691 4058.89073516 4053.85446211 4053.27694588
  4041.3883753  4058.23089535 4070.27001561 4040.62767401 4058.62267278]]","[[213.23042852 213.80612788 213.00830274 214.71831405 214.31676372
  211.52545273 213.22666706 213.19842465 214.47353175 214.42202895
  213.59544205 213.58266574 212.97353926 211.28613247 213.62874703
  213.55813451 215.2506573  212.64165521 213.26988199 214.85044837
  214.25791299 214.18530987 214.94442346 212.99491196 214.39533033
  213.46285487 213.74279528 213.94296586 213.03526427 214.05873131]]",4063.105082388453,37.41760185636373,2.1864636805554785,4057.651006074007,213.65279487349883,913805.7,4057.4844333240103,[[  0   0   0 ... 697 712 744]],213.64218652740553,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[39.70801766 37.76497495 37.81348966 31.47475179 36.40961411 43.80479426
  29.1980593  50.71087983 33.69559813 27.9736781  46.55097564 40.37317591
  60.03104752 35.4672619  33.1369884  42.18996721 40.13884237 33.85547715
  36.6877818  45.88965025 29.31995907 42.87337946 34.39176258 29.51598437
  25.31389605 35.39105348 22.02861775 44.19645536 39.08358564 37.53833596]]","[[2.02660664 1.85909305 1.80023235 2.46042999 1.93479265 5.04458087
  1.59514991 2.02298504 2.11006486 1.985664   1.578375   1.57908975
  2.75674517 3.83328419 1.49264345 2.5831331  2.92355788 2.53105457
  2.05678242 2.66425281 1.5932401  1.69761302 2.4811628  1.6840998
  1.95584043 1.56184976 1.8398911  1.82565162 2.34421973 1.77182437]]","[[925793. 904013. 919434. 921980. 899513. 926652. 908942. 909675. 918853.
  905939. 903546. 908441. 934204. 922629. 907053. 926335. 896567. 926789.
  901738. 897216. 907197. 919961. 901545. 914992. 915481. 911433. 912874.
  917367. 923840. 924169.]]",7.689586333822629,0.7338030717515296,10.36562781179142,0.8866776910900812,10026.622868310813,"[[130.3        134.2        136.63333333 ... 240.7        250.73333333
  264.86666667]]","[[-23.59118645 -23.3428141  -23.17837973 ...  29.97965263  31.19722252
  174.52046656]]","[[ 4.50296199  3.31058907  2.6265736  ...  7.69047029 10.16508184
  16.12189677]]",[[0.16231236 0.11835968 0.072566   ... 0.62498555 1.23270006 0.60086965]]
985,"(0.12972938224103697, 0.0856806939445266, 5)","[[4061.14983718 4051.88005745 4034.34257346 4029.21704553 4057.91054608
  4068.79122099 4049.06779395 4042.00470064 4028.78095706 4036.45165956
  4047.28056848 4036.00024777 4036.35627763 4020.08880499 4040.57050427
  4053.03071787 4035.56241434 4041.86615315 4046.34254605 4030.62228446
  4035.87759973 4024.43834591 4043.16757011 4045.97207109 4030.02630264
  4043.12700765 4027.3127517  4040.03564341 4072.91443563 4030.21463448]]","[[214.58148866 214.814441   211.99887185 213.58166384 213.43522819
  213.66038241 214.20017046 213.78490886 214.29002686 214.60061876
  215.65070886 214.12587083 214.40886947 212.53326231 213.73239875
  214.0431258  215.17677442 214.06486111 214.24639538 214.47081686
  214.16185115 214.52595487 212.95978405 215.5649998  213.26391641
  214.52693188 214.53967837 215.61165387 215.67516402 213.24424262]]",4046.825709009724,39.791110232701534,2.153007418753606,4041.3467757760022,214.18250205784173,938671.1666666666,4041.154336462678,[[  0   0   0 ... 697 712 744]],214.1727059896902,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[35.09659686 34.49402525 45.04114169 32.31776257 33.5236898  55.73901486
  40.76319146 25.25809001 27.98757661 44.01027658 31.35874856 67.81866344
  47.83761886 52.5125805  28.92238656 23.71295942 63.60794849 36.84342245
  52.19486991 32.55207793 36.32957167 47.73298417 29.30138412 48.96840251
  37.71345177 38.50157284 38.3827797  20.77589415 48.69056491 35.74405934]]","[[1.49777594 1.88806533 3.64699922 1.76407601 2.10216988 2.5508168
  1.83046156 1.73799638 1.73934158 2.20791865 2.66418725 1.50686956
  2.34399514 3.36241243 1.56418148 1.81923768 3.13457519 1.51335361
  2.44604831 1.48900114 1.48258855 1.83431026 2.39935088 2.48653042
  1.86753486 1.82898986 2.00277764 2.42771081 2.70148298 2.74946315]]","[[934381. 942350. 952034. 942495. 948887. 955989. 950462. 946562. 942267.
  954778. 944893. 943285. 923559. 957687. 931088. 935513. 918492. 941353.
  917968. 934395. 930697. 932632. 935835. 934636. 936665. 932109. 927687.
  936993. 944045. 930398.]]",11.214414920295644,0.5684351776871854,12.39776558801507,0.8731338301528451,10122.687255478271,"[[132.96666667 136.73333333 138.03333333 ... 254.43333333 264.26666667
  283.26666667]]","[[-23.70823484 -23.47298769 -23.30523523 ...  29.9568842   30.94589122
  176.17542134]]","[[ 5.21205867  3.05432298  2.70164559 ... 10.43610187  9.02933491
  17.07421708]]",[[0.14994994 0.11793718 0.10582899 ... 0.70826286 0.8270643  0.6032444 ]]
986,"(0.12972938224103697, 0.0856806939445266, 6)","[[4012.50968846 3994.83116039 4020.91109079 4035.38697029 4032.18675163
  4037.17103923 4036.52573385 4014.76350487 4023.62622519 4020.47584248
  4023.29740387 4009.67554797 4013.21292732 4036.85397308 4020.73923551
  4022.03953238 4028.08912513 4026.55783517 4017.57265025 4027.43094292
  4012.80076754 4020.32710112 4020.0599498  4026.71826678 4025.82736838
  4042.71492935 4005.04706589 4011.67022573 4026.65146244 4021.97066126]]","[[214.23271364 213.2930923  213.2599296  213.67147601 214.77376747
  213.59358135 215.05548808 214.35403623 214.99617314 215.78298339
  213.83796313 212.9418788  212.23741466 213.01255649 213.28123427
  214.47527408 213.70838319 214.84711978 213.76136212 215.53735325
  213.58564308 213.74861445 214.18948006 214.48483122 214.9985429
  214.58810601 212.95187559 216.06612798 215.13473072 212.93919087]]",4027.777442953303,37.929274312658045,2.2218709498614815,4022.254832635534,214.11136412853668,971187.3333333334,4022.0830078731865,[[  0   0   0 ... 697 712 744]],214.10139593479366,"[[-60.44995929 -33.60454993 -31.52442303 ...  81.44382555 108.98708649
  256.31002739]]",3289057.0,"[[31.08357909 51.84710428 32.68111925 29.42202501 45.65875844 33.14697908
  29.40956005 41.16781375 39.15255065 30.07749251 30.37853775 34.99793645
  38.46975724 49.10317935 40.33925576 39.70460371 29.56894016 45.9592815
  38.90572651 32.80938213 44.61751026 37.35222736 32.01232402 55.48202912
  37.81519389 40.05648789 40.65368645 33.75582254 43.00917215 29.24019304]]","[[1.83468926 2.48920057 2.42258118 1.81971585 2.08687657 1.6338666
  2.31962865 2.24009196 2.16338335 2.73388366 1.84112799 2.68509329
  3.30432474 2.69580784 2.24089173 1.60302128 1.9913966  1.92561215
  1.78120432 2.66965168 1.90203989 2.03707003 1.77028534 2.46114578
  2.3353354  1.77166763 1.99500094 3.28647823 1.96249215 2.65256386]]","[[974792. 963269. 982790. 976222. 958311. 974477. 962343. 962035. 983972.
  969233. 970235. 981499. 965743. 954203. 974066. 967263. 970982. 974679.
  977709. 962055. 967967. 984621. 963408. 986344. 961165. 979094. 972723.
  963446. 971354. 979620.]]",6.950870057739751,0.4392578436142773,10.233670248400097,0.9279817969396794,8378.94469223634,"[[134.66666667 137.56666667 139.63333333 ... 265.6        277.96666667
  294.56666667]]","[[-23.80813505 -23.59712635 -23.42059748 ...  30.29490008  31.42879279
  178.22730079]]","[[ 3.58081307  3.06249717  1.74132772 ...  9.1126286  10.83046116
  12.63509223]]",[[0.13969669 0.08746759 0.09384357 ... 0.6936946  1.13709241 0.51178105]]
